,itemsets,support
59,"frozenset({'차량', '고속도로'})",0.010723860589812333
60,"frozenset({'정체', '고속도로'})",0.010187667560321715
61,"frozenset({'청와대', '대통령'})",0.014745308310991957
62,"frozenset({'박근혜', '대통령'})",0.01581769436997319
63,"frozenset({'대통령', '기자회견'})",0.011260053619302948
64,"frozenset({'정부', '북한'})",0.015013404825737266
65,"frozenset({'정부', '제안'})",0.010455764075067025
66,"frozenset({'총리', '아베'})",0.010723860589812333
67,"frozenset({'고객', '카드'})",0.02037533512064343
68,"frozenset({'금융', '고객'})",0.015013404825737266
69,"frozenset({'고객', '정보'})",0.018498659517426273
70,"frozenset({'고객', '피해'})",0.011260053619302948
71,"frozenset({'고객', '국민카드'})",0.010455764075067025
72,"frozenset({'학교', '학생'})",0.013672922252010724
73,"frozenset({'스탠드', '통신사'})",0.010187667560321715
74,"frozenset({'민주당', '의원'})",0.018230563002680965
75,"frozenset({'의원', '지방선거'})",0.011260053619302948
76,"frozenset({'새누리당', '의원'})",0.01581769436997319
77,"frozenset({'선거', '의원'})",0.012332439678284183
78,"frozenset({'정치', '의원'})",0.010723860589812333
79,"frozenset({'의원', '안철수'})",0.013672922252010724
80,"frozenset({'국회', '새누리당'})",0.010455764075067025
81,"frozenset({'발생', '병원'})",0.010723860589812333
82,"frozenset({'금융', '당국'})",0.010187667560321715
83,"frozenset({'김정은', '북한'})",0.011528150134048258
84,"frozenset({'북한', '제안'})",0.013136729222520108
85,"frozenset({'노조', '파업'})",0.01581769436997319
86,"frozenset({'철도', '파업'})",0.01581769436997319
87,"frozenset({'노조', '철도'})",0.018498659517426273
88,"frozenset({'경찰서', '경찰'})",0.012332439678284183
89,"frozenset({'경찰', '혐의'})",0.010187667560321715
90,"frozenset({'롯데', '카드'})",0.011796246648793566
91,"frozenset({'민주당', '지방선거'})",0.010455764075067025
92,"frozenset({'민주당', '새누리당'})",0.01876675603217158
93,"frozenset({'선거', '민주당'})",0.010187667560321715
94,"frozenset({'전북', '병원'})",0.01260053619302949
95,"frozenset({'방역', '병원'})",0.01260053619302949
96,"frozenset({'농가', '병원'})",0.010723860589812333
97,"frozenset({'농장', '병원'})",0.01260053619302949
98,"frozenset({'오리', '병원'})",0.012868632707774798
99,"frozenset({'고창', '병원'})",0.011260053619302948
100,"frozenset({'쿠키뉴스', '국민일보'})",0.01099195710455764
101,"frozenset({'회장', '혐의'})",0.011796246648793566
102,"frozenset({'검찰', '혐의'})",0.017962466487935657
103,"frozenset({'기소', '혐의'})",0.012064343163538873
104,"frozenset({'회장', '검찰'})",0.010187667560321715
105,"frozenset({'금융', '카드'})",0.020107238605898123
106,"frozenset({'정보', '카드'})",0.022788203753351208
107,"frozenset({'카드', '피해'})",0.013136729222520108
108,"frozenset({'카드', '농협카드'})",0.010187667560321715
109,"frozenset({'카드', '국민카드'})",0.013136729222520108
110,"frozenset({'고객정보', '카드'})",0.011528150134048258
111,"frozenset({'개인정보', '카드'})",0.015281501340482574
112,"frozenset({'금융', '정보'})",0.018498659517426273
113,"frozenset({'금융', '피해'})",0.010187667560321715
114,"frozenset({'금융', '은행'})",0.011796246648793566
115,"frozenset({'개인정보', '금융'})",0.011796246648793566
116,"frozenset({'정보', '피해'})",0.012064343163538873
117,"frozenset({'정보', '국민카드'})",0.01099195710455764
118,"frozenset({'개인정보', '정보'})",0.013404825737265416
119,"frozenset({'경향', '경향신문'})",0.021447721179624665
120,"frozenset({'기온', '영하'})",0.015281501340482574
121,"frozenset({'미세먼지', '농도'})",0.012064343163538873
122,"frozenset({'추위', '영하'})",0.010455764075067025
123,"frozenset({'채택', '학교'})",0.010723860589812333
124,"frozenset({'아침', '영하'})",0.010723860589812333
125,"frozenset({'전북', '방역'})",0.013404825737265416
126,"frozenset({'농장', '전북'})",0.012332439678284183
127,"frozenset({'오리', '전북'})",0.013672922252010724
128,"frozenset({'전북', '고창'})",0.014477211796246649
129,"frozenset({'한파', '영하'})",0.012868632707774798
130,"frozenset({'농가', '방역'})",0.011796246648793566
131,"frozenset({'농장', '방역'})",0.014477211796246649
132,"frozenset({'오리', '방역'})",0.014477211796246649
133,"frozenset({'고창', '방역'})",0.012868632707774798
134,"frozenset({'농장', '농가'})",0.010187667560321715
135,"frozenset({'오리', '농가'})",0.01099195710455764
136,"frozenset({'농장', '오리'})",0.014745308310991957
137,"frozenset({'농장', '고창'})",0.01260053619302949
138,"frozenset({'오리', '고창'})",0.013941018766756031
