,itemsets,support
115,"frozenset({'상봉', '이산가족'})",0.04463007159904535
116,"frozenset({'금강산', '상봉'})",0.02768496420047733
117,"frozenset({'상봉', '호텔'})",0.011217183770883056
118,"frozenset({'민주당', '의원'})",0.0198090692124105
119,"frozenset({'국회', '민주당'})",0.020047732696897375
120,"frozenset({'새누리당', '민주당'})",0.02100238663484487
121,"frozenset({'국회', '의원'})",0.02052505966587112
122,"frozenset({'새누리당', '의원'})",0.01909307875894988
123,"frozenset({'접촉', '남북'})",0.017899761336515514
124,"frozenset({'대표', '남북'})",0.01026252983293556
125,"frozenset({'남북', '통일부'})",0.011933174224343675
126,"frozenset({'남북', '이산가족'})",0.022911694510739856
127,"frozenset({'금강산', '남북'})",0.01503579952267303
128,"frozenset({'고위', '남북'})",0.01217183770883055
129,"frozenset({'카드', '금융'})",0.014797136038186158
130,"frozenset({'금융', '영업'})",0.010739856801909307
131,"frozenset({'은행', '금융'})",0.01360381861575179
132,"frozenset({'금융', '고객'})",0.010739856801909307
133,"frozenset({'금융', '대출'})",0.01217183770883055
134,"frozenset({'접촉', '대표'})",0.010739856801909307
135,"frozenset({'접촉', '이산가족'})",0.013842482100238664
136,"frozenset({'판문점', '접촉'})",0.010978520286396181
137,"frozenset({'고위', '접촉'})",0.011933174224343675
138,"frozenset({'재판', '검찰'})",0.014319809069212411
139,"frozenset({'혐의', '검찰'})",0.010501193317422435
140,"frozenset({'검찰', '제출'})",0.011694510739856803
141,"frozenset({'검찰', '국정원'})",0.011933174224343675
142,"frozenset({'검찰', '수사'})",0.013842482100238664
143,"frozenset({'검찰', '변호인'})",0.010023866348448688
144,"frozenset({'증거', '검찰'})",0.011217183770883056
145,"frozenset({'은행', '대출'})",0.012887828162291169
146,"frozenset({'재판', '판결'})",0.013842482100238664
147,"frozenset({'재판', '혐의'})",0.011694510739856803
148,"frozenset({'재판', '무죄'})",0.011217183770883056
149,"frozenset({'재판', '선고'})",0.015274463007159905
150,"frozenset({'국회', '새누리당'})",0.01646778042959427
151,"frozenset({'제설', '동해안'})",0.010739856801909307
152,"frozenset({'강원', '제설'})",0.010023866348448688
153,"frozenset({'혐의', '기소'})",0.013126491646778043
154,"frozenset({'선고', '기소'})",0.010978520286396181
155,"frozenset({'혐의', '징역'})",0.01026252983293556
156,"frozenset({'혐의', '선고'})",0.01503579952267303
157,"frozenset({'산간', '동해안'})",0.010501193317422435
158,"frozenset({'선고', '무죄'})",0.010023866348448688
159,"frozenset({'경향', '경향신문'})",0.013126491646778043
160,"frozenset({'대통령', '청와대'})",0.010978520286396181
161,"frozenset({'영동', '동해안'})",0.011455847255369928
162,"frozenset({'선고', '징역'})",0.012410501193317422
163,"frozenset({'금강산', '이산가족'})",0.02386634844868735
