,itemsets,support
0,"frozenset({'중국', '미국'})",0.01047973917093619
1,"frozenset({'중국', '주석'})",0.014671634839310665
2,"frozenset({'일본', '중국'})",0.0183977643223102
3,"frozenset({'중국', '정상회담'})",0.01047973917093619
4,"frozenset({'한국', '중국'})",0.016301816488122962
5,"frozenset({'중국', '양국'})",0.011644154634373545
6,"frozenset({'협력', '중국'})",0.010013972985561248
7,"frozenset({'대통령', '중국'})",0.010013972985561248
8,"frozenset({'일본', '미국'})",0.01327433628318584
9,"frozenset({'한국', '일본'})",0.012342803912435958
10,"frozenset({'일본', '북한'})",0.011411271541686073
11,"frozenset({'일본', '자위권'})",0.012342803912435958
12,"frozenset({'일본', '집단'})",0.012109920819748486
13,"frozenset({'일본', '아베'})",0.013740102468560783
14,"frozenset({'일본', '문제'})",0.010945505356311131
15,"frozenset({'정부', '일본'})",0.012575687005123428
16,"frozenset({'아시아', '경제'})",0.015836050302748022
17,"frozenset({'북한', '문제'})",0.010945505356311131
18,"frozenset({'정부', '북한'})",0.011644154634373545
19,"frozenset({'북한', '남북'})",0.012342803912435958
20,"frozenset({'발사', '북한'})",0.01047973917093619
21,"frozenset({'자위권', '집단'})",0.011178388448998603
22,"frozenset({'경향', '경향신문'})",0.01327433628318584
23,"frozenset({'우크라이나', '러시아'})",0.01047973917093619
24,"frozenset({'사고', '구조'})",0.010013972985561248
25,"frozenset({'세월호', '구조'})",0.01047973917093619
26,"frozenset({'장관', '보고서'})",0.012342803912435958
27,"frozenset({'국회', '보고서'})",0.010013972985561248
28,"frozenset({'채택', '보고서'})",0.010945505356311131
29,"frozenset({'후보자', '보고서'})",0.013740102468560783
30,"frozenset({'청문', '보고서'})",0.010945505356311131
31,"frozenset({'기온', '지방'})",0.012109920819748486
32,"frozenset({'지방', '남부'})",0.013972985561248253
33,"frozenset({'새누리당', '지역'})",0.02072659524918491
34,"frozenset({'새정치', '지역'})",0.02072659524918491
35,"frozenset({'공천', '지역'})",0.01350721937587331
36,"frozenset({'지역', '후보'})",0.021891010712622262
37,"frozenset({'수원', '지역'})",0.010246856078248719
38,"frozenset({'동작', '지역'})",0.014671634839310665
39,"frozenset({'투표', '지역'})",0.010246856078248719
40,"frozenset({'선거', '지역'})",0.015370284117373078
41,"frozenset({'지역', '재보선'})",0.015370284117373078
42,"frozenset({'혐의', '경찰'})",0.010013972985561248
43,"frozenset({'혐의', '검찰'})",0.019795062878435025
44,"frozenset({'혐의', '수사'})",0.012808570097810898
45,"frozenset({'기자', '서울'})",0.014438751746623195
46,"frozenset({'금지', '서울'})",0.012109920819748486
47,"frozenset({'새누리당', '서울'})",0.011178388448998603
48,"frozenset({'장관', '국회'})",0.017000465766185375
49,"frozenset({'장관', '인사청문회'})",0.014438751746623195
50,"frozenset({'장관', '의원'})",0.012808570097810898
51,"frozenset({'채택', '장관'})",0.010246856078248719
52,"frozenset({'장관', '야당'})",0.011644154634373545
53,"frozenset({'장관', '인사'})",0.013972985561248253
54,"frozenset({'대통령', '장관'})",0.016301816488122962
55,"frozenset({'장관', '후보자'})",0.02631578947368421
56,"frozenset({'장관', '임명'})",0.012109920819748486
57,"frozenset({'정종섭', '장관'})",0.01350721937587331
58,"frozenset({'장관', '청문'})",0.010945505356311131
59,"frozenset({'장관', '정성근'})",0.013740102468560783
60,"frozenset({'사고', '세월호'})",0.018630647414997672
61,"frozenset({'사고', '현장'})",0.011411271541686073
62,"frozenset({'사고', '헬기'})",0.01047973917093619
63,"frozenset({'세월호', '침몰'})",0.012808570097810898
64,"frozenset({'진상', '세월호'})",0.018630647414997672
65,"frozenset({'규명', '세월호'})",0.011877037727061016
66,"frozenset({'세월호', '국정조사'})",0.010246856078248719
67,"frozenset({'국회', '세월호'})",0.024452724732184444
68,"frozenset({'세월호', '가족'})",0.016301816488122962
69,"frozenset({'위원회', '세월호'})",0.01047973917093619
70,"frozenset({'참사', '세월호'})",0.023986958546809503
71,"frozenset({'새누리당', '세월호'})",0.021658127619934794
72,"frozenset({'새정치', '세월호'})",0.02026082906380997
73,"frozenset({'처리', '세월호'})",0.01350721937587331
74,"frozenset({'세월호', '의원'})",0.017233348858872847
75,"frozenset({'유가족', '세월호'})",0.015836050302748022
76,"frozenset({'특별법', '세월호'})",0.027480204937121566
77,"frozenset({'부여', '세월호'})",0.010246856078248719
78,"frozenset({'세월호', '수사권'})",0.011644154634373545
79,"frozenset({'규명', '진상'})",0.011178388448998603
80,"frozenset({'특별법', '진상'})",0.012575687005123428
81,"frozenset({'국회', '위원회'})",0.012575687005123428
82,"frozenset({'새누리당', '국회'})",0.019329296693060084
83,"frozenset({'국회', '인사청문회'})",0.012109920819748486
84,"frozenset({'국회', '새정치'})",0.018630647414997672
85,"frozenset({'처리', '국회'})",0.010013972985561248
86,"frozenset({'국회', '의원'})",0.019329296693060084
87,"frozenset({'채택', '국회'})",0.010013972985561248
88,"frozenset({'야당', '국회'})",0.014671634839310665
89,"frozenset({'대통령', '국회'})",0.011877037727061016
90,"frozenset({'국회', '후보자'})",0.02026082906380997
91,"frozenset({'국회', '특별법'})",0.01606893339543549
92,"frozenset({'실종자', '수색'})",0.01047973917093619
93,"frozenset({'저작권', '다운로드'})",0.017000465766185375
94,"frozenset({'저작권', '월드컵'})",0.017000465766185375
95,"frozenset({'기자', '저작권'})",0.015137401024685608
96,"frozenset({'저작권', '금지'})",0.022589659990684675
97,"frozenset({'저작권', '배포'})",0.019562179785747556
98,"frozenset({'무단', '저작권'})",0.020027945971122497
99,"frozenset({'저작권', '세계'})",0.011644154634373545
100,"frozenset({'저작권', '선포'})",0.011644154634373545
101,"frozenset({'저작권', '독일'})",0.011877037727061016
102,"frozenset({'저작권', '군단'})",0.011644154634373545
103,"frozenset({'저작권', '제패'})",0.011178388448998603
104,"frozenset({'저작권', '전성기'})",0.011178388448998603
105,"frozenset({'저작권', '전차'})",0.011178388448998603
106,"frozenset({'신형', '저작권'})",0.011178388448998603
107,"frozenset({'월드컵', '다운로드'})",0.017699115044247787
108,"frozenset({'기자', '다운로드'})",0.010246856078248719
109,"frozenset({'금지', '다운로드'})",0.015836050302748022
110,"frozenset({'다운로드', '배포'})",0.013740102468560783
111,"frozenset({'무단', '다운로드'})",0.013740102468560783
112,"frozenset({'다운로드', '세계'})",0.011877037727061016
113,"frozenset({'선포', '다운로드'})",0.01304145319049837
114,"frozenset({'독일', '다운로드'})",0.012342803912435958
115,"frozenset({'군단', '다운로드'})",0.01304145319049837
116,"frozenset({'제패', '다운로드'})",0.012109920819748486
117,"frozenset({'전성기', '다운로드'})",0.012575687005123428
118,"frozenset({'다운로드', '전차'})",0.011877037727061016
119,"frozenset({'신형', '다운로드'})",0.011877037727061016
120,"frozenset({'기자', '월드컵'})",0.010945505356311131
121,"frozenset({'금지', '월드컵'})",0.015836050302748022
122,"frozenset({'월드컵', '배포'})",0.013740102468560783
123,"frozenset({'무단', '월드컵'})",0.013740102468560783
124,"frozenset({'월드컵', '세계'})",0.011877037727061016
125,"frozenset({'선포', '월드컵'})",0.012109920819748486
126,"frozenset({'독일', '월드컵'})",0.01350721937587331
127,"frozenset({'군단', '월드컵'})",0.012109920819748486
128,"frozenset({'제패', '월드컵'})",0.011644154634373545
129,"frozenset({'전성기', '월드컵'})",0.011644154634373545
