,itemsets,support
0,"frozenset({'공무원', '연금'})",0.017431427839015638
1,"frozenset({'개혁', '공무원'})",0.013329915406306075
2,"frozenset({'으리', '다운'})",0.01589336067674955
3,"frozenset({'저작권', '으리'})",0.01512432709561651
4,"frozenset({'기자', '으리'})",0.011279159189951295
5,"frozenset({'무단', '으리'})",0.013073570879261727
6,"frozenset({'으리', '배포'})",0.013586259933350423
7,"frozenset({'금지', '으리'})",0.012560881825173032
8,"frozenset({'개혁', '연금'})",0.014098948987439118
9,"frozenset({'기자', '서울'})",0.010253781081773904
10,"frozenset({'날씨', '서울'})",0.011279159189951295
11,"frozenset({'서울', '아침'})",0.01512432709561651
12,"frozenset({'서울', '전국'})",0.01179184824403999
13,"frozenset({'서울', '기온'})",0.01179184824403999
14,"frozenset({'저작권', '다운'})",0.01512432709561651
15,"frozenset({'기자', '다운'})",0.011022814662906947
16,"frozenset({'무단', '다운'})",0.013073570879261727
17,"frozenset({'다운', '배포'})",0.013586259933350423
18,"frozenset({'금지', '다운'})",0.012560881825173032
19,"frozenset({'기자', '저작권'})",0.013329915406306075
20,"frozenset({'무단', '저작권'})",0.015380671622660855
21,"frozenset({'저작권', '배포'})",0.01589336067674955
22,"frozenset({'저작권', '금지'})",0.014611638041527814
23,"frozenset({'기자', '무단'})",0.017431427839015638
24,"frozenset({'기자', '배포'})",0.017944116893104333
25,"frozenset({'기자', '금지'})",0.016918738784926942
26,"frozenset({'무단', '배포'})",0.0215329402717252
27,"frozenset({'무단', '금지'})",0.02127659574468085
28,"frozenset({'금지', '배포'})",0.0215329402717252
29,"frozenset({'이춘석', '이충재'})",0.012560881825173032
30,"frozenset({'이치', '이춘석'})",0.012048192771084338
31,"frozenset({'이치', '이충재'})",0.012304537298128686
32,"frozenset({'이충재', '이코노미스트'})",0.010253781081773904
33,"frozenset({'이치', '이코노미스트'})",0.010253781081773904
34,"frozenset({'수학', '시험'})",0.013586259933350423
35,"frozenset({'수능', '시험'})",0.018713150474237376
36,"frozenset({'수험생', '시험'})",0.014098948987439118
37,"frozenset({'능력', '시험'})",0.010510125608818251
38,"frozenset({'환자', '병원'})",0.010253781081773904
39,"frozenset({'예산', '편성'})",0.019225839528326072
40,"frozenset({'예산', '새정치'})",0.014867982568572162
41,"frozenset({'예산', '새누리당'})",0.0161497052037939
42,"frozenset({'예산', '국회'})",0.022814662906946937
43,"frozenset({'예산', '정부'})",0.0161497052037939
44,"frozenset({'예산', '사업'})",0.010253781081773904
45,"frozenset({'예산', '내년'})",0.012048192771084338
46,"frozenset({'예산', '지원'})",0.010253781081773904
47,"frozenset({'예산', '처리'})",0.012048192771084338
48,"frozenset({'예산', '예산안'})",0.02537810817739041
49,"frozenset({'예산', '야당'})",0.014098948987439118
50,"frozenset({'예산', '의원'})",0.016406049730838246
51,"frozenset({'예산', '교육청'})",0.013073570879261727
52,"frozenset({'예산', '심사'})",0.0161497052037939
53,"frozenset({'재정', '예산'})",0.011022814662906947
54,"frozenset({'예산', '과정'})",0.020763906690592155
55,"frozenset({'예산', '복지'})",0.014098948987439118
56,"frozenset({'예산', '누리'})",0.023327351961035633
57,"frozenset({'참사', '세월호'})",0.01512432709561651
58,"frozenset({'가족', '세월호'})",0.011535503716995642
59,"frozenset({'수학', '수능'})",0.014611638041527814
60,"frozenset({'날씨', '아침'})",0.0161497052037939
61,"frozenset({'날씨', '기온'})",0.012560881825173032
62,"frozenset({'대통령', '북한'})",0.013329915406306075
63,"frozenset({'국회', '위원회'})",0.014611638041527814
64,"frozenset({'경향', '경향신문'})",0.017687772366059985
65,"frozenset({'편성', '과정'})",0.014611638041527814
66,"frozenset({'편성', '누리'})",0.015637016149705203
67,"frozenset({'대통령', '회담'})",0.011022814662906947
68,"frozenset({'대통령', '미국'})",0.014611638041527814
69,"frozenset({'대통령', '중국'})",0.019482184055370416
70,"frozenset({'대통령', '경제'})",0.013073570879261727
71,"frozenset({'대통령', '회의'})",0.020507562163547807
72,"frozenset({'대통령', '협력'})",0.01179184824403999
73,"frozenset({'대통령', '정상'})",0.023071007433991285
74,"frozenset({'대통령', '정상회담'})",0.013329915406306075
75,"frozenset({'대통령', '베이징'})",0.014098948987439118
76,"frozenset({'국회', '법안'})",0.010253781081773904
77,"frozenset({'새누리당', '새정치'})",0.022045629325813894
78,"frozenset({'국회', '새정치'})",0.012560881825173032
79,"frozenset({'처리', '새정치'})",0.010253781081773904
80,"frozenset({'예산안', '새정치'})",0.011535503716995642
81,"frozenset({'야당', '새정치'})",0.011022814662906947
82,"frozenset({'새정치', '의원'})",0.014098948987439118
83,"frozenset({'새누리당', '국회'})",0.01820046142014868
84,"frozenset({'처리', '새누리당'})",0.013073570879261727
85,"frozenset({'새누리당', '예산안'})",0.013329915406306075
86,"frozenset({'야당', '새누리당'})",0.014355293514483466
87,"frozenset({'새누리당', '의원'})",0.014867982568572162
88,"frozenset({'합의', '국회'})",0.011279159189951295
89,"frozenset({'정부', '국회'})",0.010510125608818251
90,"frozenset({'처리', '국회'})",0.014355293514483466
91,"frozenset({'국회', '예산안'})",0.018969495001281724
92,"frozenset({'야당', '국회'})",0.011535503716995642
93,"frozenset({'국회', '의원'})",0.01845680594719303
94,"frozenset({'국회', '심사'})",0.014355293514483466
95,"frozenset({'학교', '학생'})",0.011022814662906947
96,"frozenset({'교육청', '학교'})",0.011022814662906947
97,"frozenset({'수능', '학생'})",0.013073570879261727
98,"frozenset({'학생', '대학'})",0.011535503716995642
99,"frozenset({'혐의', '경찰'})",0.013073570879261727
100,"frozenset({'회담', '중국'})",0.01179184824403999
101,"frozenset({'회담', '정상'})",0.011535503716995642
