,itemsets,support
98,"frozenset({'선체', '진도'})",0.010481657100074869
99,"frozenset({'진도', '격실'})",0.01123034689293736
100,"frozenset({'진도', '선수'})",0.010481657100074869
101,"frozenset({'진도', '정조'})",0.011479910157224856
102,"frozenset({'정부', '세월호'})",0.012977289742949838
103,"frozenset({'사고', '정부'})",0.013226853007237334
104,"frozenset({'정부', '대책'})",0.010980783628649862
105,"frozenset({'세월호', '구조'})",0.026703269278762168
106,"frozenset({'대표', '세월호'})",0.012977289742949838
107,"frozenset({'세월호', '침몰'})",0.03593711005739955
108,"frozenset({'세월호', '진도군'})",0.012228599950087347
109,"frozenset({'전남', '세월호'})",0.015472922385824806
110,"frozenset({'세월호', '특별'})",0.012977289742949838
111,"frozenset({'사고', '세월호'})",0.050162216121786875
112,"frozenset({'세월호', '해경'})",0.017968555028699776
113,"frozenset({'목포', '세월호'})",0.01272772647866234
114,"frozenset({'세월호', '시민'})",0.010731220364362366
115,"frozenset({'합동', '세월호'})",0.013975542800099825
116,"frozenset({'세월호', '청와대'})",0.01771899176441228
117,"frozenset({'세월호', '본부'})",0.018966808085849763
118,"frozenset({'수사', '세월호'})",0.020214624407287246
119,"frozenset({'세월호', '청해진해운'})",0.021212877464437233
120,"frozenset({'작업', '세월호'})",0.01672073870726229
121,"frozenset({'세월호', '화물'})",0.014724232592962317
122,"frozenset({'승객', '세월호'})",0.015722485650112302
123,"frozenset({'세월호', '수색'})",0.02495632642874969
124,"frozenset({'혐의', '세월호'})",0.010731220364362366
125,"frozenset({'시신', '세월호'})",0.010731220364362366
126,"frozenset({'세월호', '참사'})",0.03893186922884952
127,"frozenset({'서울', '세월호'})",0.012977289742949838
128,"frozenset({'세월호', '대책'})",0.018467681557274768
129,"frozenset({'선체', '세월호'})",0.013476416271524832
130,"frozenset({'세월호', '선박'})",0.012228599950087347
131,"frozenset({'세월호', '유족'})",0.01123034689293736
132,"frozenset({'세월호', '지방선거'})",0.01197903668579985
133,"frozenset({'세월호', '진상'})",0.010980783628649862
134,"frozenset({'선장', '세월호'})",0.012228599950087347
135,"frozenset({'세월호', '선원'})",0.010731220364362366
136,"frozenset({'규명', '세월호'})",0.011479910157224856
137,"frozenset({'침몰', '구조'})",0.01522335912153731
138,"frozenset({'사고', '구조'})",0.026703269278762168
139,"frozenset({'해경', '구조'})",0.02320938357873721
140,"frozenset({'합동', '구조'})",0.012977289742949838
141,"frozenset({'본부', '구조'})",0.015472922385824806
142,"frozenset({'작업', '구조'})",0.01946593461442476
143,"frozenset({'승객', '구조'})",0.013476416271524832
144,"frozenset({'구조', '수색'})",0.028200648864487147
145,"frozenset({'시신', '구조'})",0.01123034689293736
146,"frozenset({'수습', '구조'})",0.012478163214374845
147,"frozenset({'구조', '선수'})",0.010232093835787373
148,"frozenset({'안산', '합동'})",0.010481657100074869
149,"frozenset({'사고', '침몰'})",0.0239580733715997
150,"frozenset({'본부', '침몰'})",0.010232093835787373
151,"frozenset({'침몰', '수색'})",0.010232093835787373
152,"frozenset({'나우', '별난'})",0.012977289742949838
153,"frozenset({'전남', '진도군'})",0.011479910157224856
154,"frozenset({'사고', '진도군'})",0.012478163214374845
155,"frozenset({'사고', '전남'})",0.012228599950087347
156,"frozenset({'사고', '특별'})",0.012228599950087347
157,"frozenset({'무비', '화보'})",0.018467681557274768
158,"frozenset({'배틀', '화보'})",0.01771899176441228
159,"frozenset({'저작권', '화보'})",0.016471175442974793
160,"frozenset({'금지', '화보'})",0.016221612178687297
161,"frozenset({'배포', '화보'})",0.01522335912153731
162,"frozenset({'무단', '화보'})",0.015472922385824806
163,"frozenset({'무비', '배틀'})",0.017968555028699776
164,"frozenset({'저작권', '무비'})",0.016471175442974793
165,"frozenset({'무비', '금지'})",0.016221612178687297
166,"frozenset({'무비', '배포'})",0.01522335912153731
167,"frozenset({'무단', '무비'})",0.015472922385824806
168,"frozenset({'저작권', '배틀'})",0.016471175442974793
169,"frozenset({'금지', '배틀'})",0.016221612178687297
170,"frozenset({'배틀', '배포'})",0.01522335912153731
171,"frozenset({'무단', '배틀'})",0.015472922385824806
172,"frozenset({'사고', '해경'})",0.018717244821562267
173,"frozenset({'사고', '목포'})",0.010481657100074869
174,"frozenset({'투입', '사고'})",0.015472922385824806
175,"frozenset({'사고', '해역'})",0.018717244821562267
176,"frozenset({'사고', '합동'})",0.012478163214374845
177,"frozenset({'사고', '피해'})",0.013725979535812328
178,"frozenset({'사고', '병원'})",0.011729473421512353
179,"frozenset({'사고', '본부'})",0.02495632642874969
180,"frozenset({'사고', '수사'})",0.022710257050162216
181,"frozenset({'사고', '작업'})",0.03443973047167457
182,"frozenset({'승객', '사고'})",0.02071375093586224
183,"frozenset({'사고', '수색'})",0.037933616171699526
184,"frozenset({'사고', '잠수'})",0.014474669328674819
185,"frozenset({'시신', '사고'})",0.014724232592962317
186,"frozenset({'사고', '수습'})",0.012977289742949838
187,"frozenset({'사고', '상황'})",0.012478163214374845
188,"frozenset({'사고', '참사'})",0.010232093835787373
189,"frozenset({'사고', '서울'})",0.01996506114299975
190,"frozenset({'사고', '대책'})",0.0239580733715997
191,"frozenset({'선체', '사고'})",0.010980783628649862
192,"frozenset({'사고', '민간'})",0.010232093835787373
193,"frozenset({'사고', '지하철'})",0.018218118292987272
194,"frozenset({'사고', '발생'})",0.025205889693037185
195,"frozenset({'열차', '사고'})",0.017968555028699776
196,"frozenset({'사고', '추돌'})",0.010980783628649862
197,"frozenset({'사고', '상왕십리역'})",0.01123034689293736
198,"frozenset({'사고', '호선'})",0.013725979535812328
199,"frozenset({'사고', '메트로'})",0.01123034689293736
200,"frozenset({'사고', '전동차'})",0.011479910157224856
201,"frozenset({'사고', '운행'})",0.014225106064387321
202,"frozenset({'저작권', '금지'})",0.02320938357873721
203,"frozenset({'저작권', '배포'})",0.020464187671574745
204,"frozenset({'무단', '저작권'})",0.020963314200149737
205,"frozenset({'기자', '저작권'})",0.013226853007237334
206,"frozenset({'금지', '배포'})",0.025954579485899677
207,"frozenset({'무단', '금지'})",0.026204142750187173
208,"frozenset({'기자', '금지'})",0.01672073870726229
209,"frozenset({'무단', '배포'})",0.025705016221612177
210,"frozenset({'기자', '배포'})",0.013975542800099825
211,"frozenset({'무단', '기자'})",0.013975542800099825
212,"frozenset({'수사', '해경'})",0.012228599950087347
213,"frozenset({'작업', '해경'})",0.010232093835787373
214,"frozenset({'해경', '수색'})",0.010232093835787373
215,"frozenset({'투입', '수사'})",0.010731220364362366
216,"frozenset({'투입', '작업'})",0.01697030197154979
217,"frozenset({'투입', '수색'})",0.018218118292987272
218,"frozenset({'투입', '잠수'})",0.011479910157224856
219,"frozenset({'해역', '작업'})",0.01522335912153731
220,"frozenset({'해역', '수색'})",0.02171200399301223
221,"frozenset({'선거', '의원'})",0.01123034689293736
222,"frozenset({'선거', '새정치'})",0.01522335912153731
223,"frozenset({'선거', '새누리당'})",0.01746942850012478
224,"frozenset({'선거', '지방선거'})",0.015472922385824806
225,"frozenset({'선거', '투표'})",0.018218118292987272
226,"frozenset({'선거', '사전투표'})",0.010731220364362366
227,"frozenset({'선거', '유권자'})",0.011479910157224856
228,"frozenset({'선거', '후보'})",0.023708510107312203
229,"frozenset({'합동', '수색'})",0.01522335912153731
230,"frozenset({'회장', '세모'})",0.019715497878712254
231,"frozenset({'회장', '수사'})",0.020464187671574745
232,"frozenset({'회장', '유병언'})",0.026952832543049664
233,"frozenset({'회장', '그룹'})",0.022211130521587224
234,"frozenset({'회장', '검찰'})",0.03319191415023708
235,"frozenset({'회장', '인천'})",0.013975542800099825
236,"frozenset({'회장', '일가'})",0.014973795857249813
237,"frozenset({'회장', '구원파'})",0.014724232592962317
238,"frozenset({'회장', '소환'})",0.014225106064387321
239,"frozenset({'금수', '회장'})",0.012228599950087347
240,"frozenset({'경향', '경향신문'})",0.016221612178687297
241,"frozenset({'중앙', '수색'})",0.013476416271524832
242,"frozenset({'새정치', '의원'})",0.014225106064387321
243,"frozenset({'새누리당', '의원'})",0.016221612178687297
244,"frozenset({'국회', '의원'})",0.011729473421512353
245,"frozenset({'의원', '지방선거'})",0.011479910157224856
246,"frozenset({'의원', '후보'})",0.014973795857249813
247,"frozenset({'새누리당', '새정치'})",0.03044671824307462
248,"frozenset({'국회', '새정치'})",0.010232093835787373
249,"frozenset({'새정치', '후보'})",0.022710257050162216
250,"frozenset({'지사', '새정치'})",0.010731220364362366
251,"frozenset({'조사', '검찰'})",0.010232093835787373
252,"frozenset({'수사', '본부'})",0.016221612178687297
253,"frozenset({'작업', '본부'})",0.013476416271524832
254,"frozenset({'본부', '수색'})",0.026952832543049664
255,"frozenset({'잠수', '본부'})",0.01123034689293736
256,"frozenset({'본부', '수습'})",0.011479910157224856
257,"frozenset({'대책', '본부'})",0.029947591714499625
258,"frozenset({'격실', '본부'})",0.010731220364362366
259,"frozenset({'본부', '선수'})",0.010232093835787373
260,"frozenset({'수사', '세모'})",0.011729473421512353
261,"frozenset({'유병언', '세모'})",0.016471175442974793
262,"frozenset({'그룹', '세모'})",0.01272772647866234
263,"frozenset({'세모', '검찰'})",0.017219865235837285
264,"frozenset({'유병언', '수사'})",0.013975542800099825
265,"frozenset({'수사', '청해진해운'})",0.01197903668579985
266,"frozenset({'작업', '수사'})",0.013975542800099825
267,"frozenset({'수사', '수색'})",0.016221612178687297
268,"frozenset({'혐의', '수사'})",0.012977289742949838
269,"frozenset({'잠수', '수사'})",0.010731220364362366
270,"frozenset({'수사', '검찰'})",0.02545545295732468
271,"frozenset({'인천', '수사'})",0.010980783628649862
272,"frozenset({'소환', '수사'})",0.012478163214374845
273,"frozenset({'그룹', '유병언'})",0.01272772647866234
274,"frozenset({'유병언', '검찰'})",0.0239580733715997
275,"frozenset({'유병언', '인천'})",0.010232093835787373
276,"frozenset({'유병언', '구원파'})",0.012977289742949838
277,"frozenset({'금수', '유병언'})",0.01123034689293736
278,"frozenset({'그룹', '검찰'})",0.012478163214374845
279,"frozenset({'작업', '수색'})",0.04317444472173696
280,"frozenset({'작업', '바지선'})",0.013226853007237334
281,"frozenset({'잠수', '작업'})",0.01921637135013726
282,"frozenset({'작업', '수습'})",0.010731220364362366
283,"frozenset({'작업', '대책'})",0.01197903668579985
284,"frozenset({'선체', '작업'})",0.011479910157224856
285,"frozenset({'작업', '민간'})",0.013725979535812328
286,"frozenset({'작업', '정조'})",0.012478163214374845
287,"frozenset({'작업', '수중'})",0.01123034689293736
288,"frozenset({'새누리당', '국회'})",0.01197903668579985
289,"frozenset({'새누리당', '경기'})",0.010481657100074869
290,"frozenset({'새누리당', '지방선거'})",0.010731220364362366
291,"frozenset({'새누리당', '선출'})",0.010232093835787373
292,"frozenset({'서울시장', '새누리당'})",0.012977289742949838
293,"frozenset({'새누리당', '후보'})",0.025954579485899677
294,"frozenset({'지사', '새누리당'})",0.011729473421512353
295,"frozenset({'승객', '방송'})",0.01123034689293736
296,"frozenset({'객실', '수색'})",0.014724232592962317
297,"frozenset({'바지선', '수색'})",0.013975542800099825
298,"frozenset({'잠수', '수색'})",0.02495632642874969
299,"frozenset({'시신', '수색'})",0.01946593461442476
300,"frozenset({'수습', '수색'})",0.018717244821562267
301,"frozenset({'유실', '수색'})",0.01272772647866234
302,"frozenset({'새벽', '수색'})",0.010980783628649862
303,"frozenset({'추가', '수색'})",0.014474669328674819
304,"frozenset({'대책', '수색'})",0.024457199900174694
305,"frozenset({'선체', '수색'})",0.017219865235837285
306,"frozenset({'격실', '수색'})",0.02171200399301223
307,"frozenset({'수색', '선수'})",0.01672073870726229
308,"frozenset({'민간', '수색'})",0.013975542800099825
309,"frozenset({'정조', '수색'})",0.016221612178687297
310,"frozenset({'물살', '수색'})",0.010481657100074869
311,"frozenset({'수중', '수색'})",0.015472922385824806
312,"frozenset({'선미', '수색'})",0.014724232592962317
313,"frozenset({'다인', '수색'})",0.013226853007237334
314,"frozenset({'조기', '수색'})",0.013725979535812328
315,"frozenset({'혐의', '검찰'})",0.01746942850012478
316,"frozenset({'혐의', '구속'})",0.012228599950087347
317,"frozenset({'잠수', '대책'})",0.012478163214374845
318,"frozenset({'시신', '수습'})",0.01272772647866234
319,"frozenset({'시신', '유실'})",0.010731220364362366
320,"frozenset({'대책', '수습'})",0.010731220364362366
321,"frozenset({'인천', '검찰'})",0.0159720489143998
322,"frozenset({'일가', '검찰'})",0.014474669328674819
323,"frozenset({'검찰', '구원파'})",0.014973795857249813
324,"frozenset({'소환', '검찰'})",0.017219865235837285
325,"frozenset({'금수', '검찰'})",0.012977289742949838
326,"frozenset({'아시아', '경제'})",0.020214624407287246
327,"frozenset({'지하철', '서울'})",0.01672073870726229
328,"frozenset({'열차', '서울'})",0.013476416271524832
329,"frozenset({'서울', '상왕십리역'})",0.012478163214374845
330,"frozenset({'서울', '호선'})",0.014474669328674819
331,"frozenset({'서울', '메트로'})",0.011479910157224856
332,"frozenset({'격실', '대책'})",0.010232093835787373
333,"frozenset({'선미', '선수'})",0.010232093835787373
334,"frozenset({'열차', '지하철'})",0.01522335912153731
335,"frozenset({'지하철', '상왕십리역'})",0.010232093835787373
336,"frozenset({'지하철', '호선'})",0.0159720489143998
337,"frozenset({'지하철', '메트로'})",0.010481657100074869
338,"frozenset({'지하철', '전동차'})",0.010980783628649862
339,"frozenset({'국민일보', '쿠키뉴스'})",0.010731220364362366
340,"frozenset({'모바일', '지방선거'})",0.01272772647866234
341,"frozenset({'투표', '지방선거'})",0.01272772647866234
342,"frozenset({'후보', '지방선거'})",0.013226853007237334
343,"frozenset({'규명', '진상'})",0.013226853007237334
344,"frozenset({'투표', '사전투표'})",0.01272772647866234
345,"frozenset({'투표', '유권자'})",0.012977289742949838
346,"frozenset({'투표소', '투표'})",0.010232093835787373
347,"frozenset({'열차', '호선'})",0.013226853007237334
348,"frozenset({'열차', '메트로'})",0.010481657100074869
349,"frozenset({'열차', '운행'})",0.013226853007237334
350,"frozenset({'상왕십리역', '호선'})",0.010980783628649862
351,"frozenset({'메트로', '호선'})",0.010481657100074869
352,"frozenset({'운행', '호선'})",0.010232093835787373
353,"frozenset({'서울시장', '후보'})",0.013975542800099825
354,"frozenset({'여론조사', '후보'})",0.010481657100074869
355,"frozenset({'지사', '후보'})",0.013725979535812328
356,"frozenset({'담화', '대국민'})",0.010731220364362366
