,itemsets,support
111,"frozenset({'북한', '전단'})",0.010009099181073703
112,"frozenset({'북한', '살포'})",0.012966333030027298
113,"frozenset({'대북', '북한'})",0.015241128298453139
114,"frozenset({'고위', '남북관계'})",0.010236578707916288
115,"frozenset({'국민일보', '권리'})",0.014103730664240218
116,"frozenset({'회담', '고위'})",0.010009099181073703
117,"frozenset({'밸리', '판교'})",0.01091901728844404
118,"frozenset({'밸리', '풍구'})",0.010236578707916288
119,"frozenset({'테크노', '밸리'})",0.011373976342129208
120,"frozenset({'판교', '풍구'})",0.014786169244767972
121,"frozenset({'테크노', '판교'})",0.011146496815286623
122,"frozenset({'대북', '살포'})",0.011828935395814377
123,"frozenset({'테크노', '풍구'})",0.01091901728844404
124,"frozenset({'덮개', '풍구'})",0.011146496815286623
