,itemsets,support
81,"frozenset({'하락', '가격'})",0.013025594149908592
82,"frozenset({'직원', '검찰'})",0.011197440585009141
83,"frozenset({'사고', '안전'})",0.011654478976234004
84,"frozenset({'사고', '산업'})",0.010054844606946984
85,"frozenset({'사고', '선원'})",0.013025594149908592
86,"frozenset({'사고', '오룡'})",0.013025594149908592
87,"frozenset({'사고', '구조'})",0.010968921389396709
88,"frozenset({'사고', '선박'})",0.010740402193784278
89,"frozenset({'사고', '침몰'})",0.013939670932358319
90,"frozenset({'사고', '작업'})",0.013482632541133455
91,"frozenset({'사고', '수색'})",0.010968921389396709
92,"frozenset({'부사', '항공기'})",0.011654478976234004
93,"frozenset({'대한항공', '항공기'})",0.011425959780621572
94,"frozenset({'오룡', '선원'})",0.012568555758683729
95,"frozenset({'선원', '침몰'})",0.011425959780621572
96,"frozenset({'오룡', '침몰'})",0.012568555758683729
97,"frozenset({'베링해', '침몰'})",0.010054844606946984
98,"frozenset({'실종', '수색'})",0.010283363802559415
99,"frozenset({'발견', '수색'})",0.011197440585009141
100,"frozenset({'시신', '수색'})",0.011882998171846435
101,"frozenset({'처리', '국회'})",0.013711151736745886
102,"frozenset({'처리', '법안'})",0.011197440585009141
103,"frozenset({'대통령', '박근혜'})",0.010511882998171846
104,"frozenset({'대통령', '청와대'})",0.012340036563071298
105,"frozenset({'날씨', '영하'})",0.011197440585009141
106,"frozenset({'서해안', '영하'})",0.017138939670932357
107,"frozenset({'영하', '기온'})",0.025822669104204752
108,"frozenset({'추위', '영하'})",0.01896709323583181
109,"frozenset({'날씨', '기온'})",0.012568555758683729
110,"frozenset({'추위', '날씨'})",0.010283363802559415
111,"frozenset({'혐의', '조사'})",0.01416819012797075
112,"frozenset({'조사', '검찰'})",0.03656307129798903
113,"frozenset({'수사', '조사'})",0.014625228519195612
114,"frozenset({'유출', '조사'})",0.016681901279707496
115,"frozenset({'문건', '조사'})",0.023080438756855576
116,"frozenset({'조사', '작성'})",0.012340036563071298
117,"frozenset({'소환', '조사'})",0.010511882998171846
118,"frozenset({'경정', '조사'})",0.013939670932358319
119,"frozenset({'청와대', '조사'})",0.021480804387568556
120,"frozenset({'조사', '국정'})",0.012111517367458866
121,"frozenset({'조사', '정윤회'})",0.01942413162705667
122,"frozenset({'조사', '개입'})",0.010283363802559415
123,"frozenset({'조사', '사건'})",0.013711151736745886
124,"frozenset({'조사', '정씨'})",0.010968921389396709
125,"frozenset({'비서', '조사'})",0.014396709323583182
126,"frozenset({'조사', '출석'})",0.011882998171846435
127,"frozenset({'조사', '부사'})",0.016453382084095063
128,"frozenset({'진술', '조사'})",0.015310786106032906
129,"frozenset({'항공', '조사'})",0.010283363802559415
130,"frozenset({'대한항공', '조사'})",0.01736745886654479
131,"frozenset({'사무장', '조사'})",0.010511882998171846
132,"frozenset({'조현아', '조사'})",0.013482632541133455
133,"frozenset({'합의', '새누리당'})",0.011197440585009141
134,"frozenset({'합의', '원내대표'})",0.010054844606946984
135,"frozenset({'합의', '새정치'})",0.011425959780621572
136,"frozenset({'합의', '국회'})",0.014625228519195612
137,"frozenset({'혐의', '검찰'})",0.030393053016453384
138,"frozenset({'혐의', '수사'})",0.015996343692870202
139,"frozenset({'혐의', '유출'})",0.012340036563071298
140,"frozenset({'혐의', '문건'})",0.011882998171846435
141,"frozenset({'혐의', '청와대'})",0.012797074954296161
142,"frozenset({'혐의', '정윤회'})",0.010054844606946984
143,"frozenset({'혐의', '사건'})",0.011654478976234004
144,"frozenset({'혐의', '부사'})",0.011425959780621572
145,"frozenset({'혐의', '구속'})",0.010054844606946984
146,"frozenset({'혐의', '대한항공'})",0.010740402193784278
147,"frozenset({'검찰', '청구'})",0.010054844606946984
148,"frozenset({'수사', '검찰'})",0.03770566727605119
149,"frozenset({'유출', '검찰'})",0.03610603290676417
150,"frozenset({'문건', '검찰'})",0.04593235831809872
151,"frozenset({'작성', '검찰'})",0.02216636197440585
152,"frozenset({'소환', '검찰'})",0.013711151736745886
153,"frozenset({'검찰', '경위'})",0.019652650822669104
154,"frozenset({'경정', '검찰'})",0.022851919561243144
155,"frozenset({'사실', '검찰'})",0.010740402193784278
156,"frozenset({'청와대', '검찰'})",0.045475319926873856
157,"frozenset({'회장', '검찰'})",0.015310786106032906
158,"frozenset({'검찰', '국정'})",0.021480804387568556
159,"frozenset({'검찰', '정윤회'})",0.03816270566727605
160,"frozenset({'검찰', '개입'})",0.01942413162705667
161,"frozenset({'검찰', '사건'})",0.018053016453382083
162,"frozenset({'검찰', '정씨'})",0.015996343692870202
163,"frozenset({'서관', '검찰'})",0.01782449725776965
164,"frozenset({'강비', '검찰'})",0.013482632541133455
165,"frozenset({'공직', '검찰'})",0.013025594149908592
166,"frozenset({'비서', '검찰'})",0.02536563071297989
167,"frozenset({'검찰', '출석'})",0.013025594149908592
168,"frozenset({'부사', '검찰'})",0.019652650822669104
169,"frozenset({'진술', '검찰'})",0.01416819012797075
170,"frozenset({'정보', '검찰'})",0.010968921389396709
171,"frozenset({'영장', '검찰'})",0.010054844606946984
172,"frozenset({'압수수색', '검찰'})",0.010054844606946984
173,"frozenset({'박관', '검찰'})",0.013482632541133455
174,"frozenset({'박지만', '검찰'})",0.011425959780621572
175,"frozenset({'대한항공', '검찰'})",0.019195612431444242
176,"frozenset({'사무장', '검찰'})",0.010054844606946984
177,"frozenset({'조현아', '검찰'})",0.013711151736745886
178,"frozenset({'검찰', '증거'})",0.011425959780621572
179,"frozenset({'국회', '본회의'})",0.011654478976234004
180,"frozenset({'새누리당', '원내대표'})",0.010740402193784278
181,"frozenset({'새누리당', '새정치'})",0.016910420475319928
182,"frozenset({'새누리당', '국회'})",0.01782449725776965
183,"frozenset({'야당', '새누리당'})",0.010283363802559415
184,"frozenset({'원내대표', '새정치'})",0.011197440585009141
185,"frozenset({'국회', '원내대표'})",0.011425959780621572
186,"frozenset({'새정치', '민주'})",0.010283363802559415
187,"frozenset({'국회', '새정치'})",0.01782449725776965
188,"frozenset({'국회', '의원'})",0.012797074954296161
189,"frozenset({'국회', '법안'})",0.017138939670932357
190,"frozenset({'야당', '국회'})",0.012568555758683729
191,"frozenset({'유출', '수사'})",0.021480804387568556
192,"frozenset({'수사', '문건'})",0.025137111517367458
193,"frozenset({'수사', '작성'})",0.010054844606946984
194,"frozenset({'수사', '경위'})",0.011654478976234004
195,"frozenset({'경정', '수사'})",0.011654478976234004
196,"frozenset({'수사', '청와대'})",0.026051188299817184
197,"frozenset({'수사', '국정'})",0.014396709323583182
198,"frozenset({'수사', '정윤회'})",0.02010968921389397
199,"frozenset({'수사', '개입'})",0.013254113345521023
200,"frozenset({'수사', '사건'})",0.012568555758683729
201,"frozenset({'비서', '수사'})",0.01416819012797075
202,"frozenset({'유출', '문건'})",0.03770566727605119
203,"frozenset({'유출', '작성'})",0.018738574040219377
204,"frozenset({'유출', '경위'})",0.01896709323583181
205,"frozenset({'유출', '경정'})",0.018053016453382083
206,"frozenset({'유출', '청와대'})",0.0363345521023766
207,"frozenset({'유출', '국정'})",0.014853747714808043
208,"frozenset({'유출', '정윤회'})",0.028107861060329066
209,"frozenset({'유출', '개입'})",0.012568555758683729
210,"frozenset({'유출', '정씨'})",0.010511882998171846
211,"frozenset({'유출', '서관'})",0.015082266910420476
212,"frozenset({'유출', '강비'})",0.012111517367458866
213,"frozenset({'공직', '유출'})",0.011425959780621572
214,"frozenset({'비서', '유출'})",0.01942413162705667
215,"frozenset({'유출', '정보'})",0.013025594149908592
216,"frozenset({'박관', '유출'})",0.012111517367458866
217,"frozenset({'문건', '작성'})",0.021937842778793418
218,"frozenset({'문건', '경위'})",0.02056672760511883
219,"frozenset({'경정', '문건'})",0.023080438756855576
220,"frozenset({'문건', '청와대'})",0.04821755027422304
221,"frozenset({'회장', '문건'})",0.010740402193784278
222,"frozenset({'문건', '국정'})",0.02536563071297989
223,"frozenset({'문건', '정윤회'})",0.03953382084095064
224,"frozenset({'문건', '개입'})",0.020338208409506398
225,"frozenset({'문건', '정씨'})",0.016453382084095063
226,"frozenset({'서관', '문건'})",0.01851005484460695
227,"frozenset({'문건', '강비'})",0.014625228519195612
228,"frozenset({'공직', '문건'})",0.013025594149908592
229,"frozenset({'비서', '문건'})",0.024451553930530164
230,"frozenset({'문건', '출석'})",0.010968921389396709
231,"frozenset({'정보', '문건'})",0.011197440585009141
232,"frozenset({'박관', '문건'})",0.014625228519195612
233,"frozenset({'박지만', '문건'})",0.010511882998171846
234,"frozenset({'경정', '작성'})",0.012797074954296161
235,"frozenset({'청와대', '작성'})",0.022394881170018283
236,"frozenset({'작성', '정윤회'})",0.018281535648994516
237,"frozenset({'서관', '작성'})",0.010283363802559415
238,"frozenset({'비서', '작성'})",0.013711151736745886
239,"frozenset({'청와대', '경위'})",0.02010968921389397
240,"frozenset({'정윤회', '경위'})",0.013711151736745886
241,"frozenset({'경정', '청와대'})",0.02376599634369287
242,"frozenset({'경정', '국정'})",0.011654478976234004
243,"frozenset({'경정', '정윤회'})",0.02010968921389397
244,"frozenset({'경정', '개입'})",0.010054844606946984
245,"frozenset({'비서', '경정'})",0.015310786106032906
246,"frozenset({'회장', '청와대'})",0.011654478976234004
247,"frozenset({'청와대', '국정'})",0.023080438756855576
248,"frozenset({'청와대', '정윤회'})",0.03930530164533821
249,"frozenset({'청와대', '개입'})",0.018281535648994516
250,"frozenset({'청와대', '정씨'})",0.016910420475319928
251,"frozenset({'서관', '청와대'})",0.01942413162705667
252,"frozenset({'청와대', '강비'})",0.014396709323583182
253,"frozenset({'공직', '청와대'})",0.013939670932358319
254,"frozenset({'비서', '청와대'})",0.02696526508226691
255,"frozenset({'정보', '청와대'})",0.010740402193784278
256,"frozenset({'박관', '청와대'})",0.013711151736745886
257,"frozenset({'박지만', '청와대'})",0.010511882998171846
258,"frozenset({'하락', '유가'})",0.021480804387568556
259,"frozenset({'회장', '정윤회'})",0.011654478976234004
260,"frozenset({'정윤회', '국정'})",0.02170932358318099
261,"frozenset({'개입', '국정'})",0.01851005484460695
262,"frozenset({'비서', '국정'})",0.010740402193784278
263,"frozenset({'개입', '정윤회'})",0.018053016453382083
264,"frozenset({'정씨', '정윤회'})",0.01416819012797075
265,"frozenset({'서관', '정윤회'})",0.016453382084095063
266,"frozenset({'강비', '정윤회'})",0.012111517367458866
267,"frozenset({'공직', '정윤회'})",0.011882998171846435
268,"frozenset({'비서', '정윤회'})",0.023080438756855576
269,"frozenset({'박관', '정윤회'})",0.012797074954296161
270,"frozenset({'박지만', '정윤회'})",0.011654478976234004
271,"frozenset({'부사', '사건'})",0.013711151736745886
272,"frozenset({'대한항공', '사건'})",0.014396709323583182
273,"frozenset({'비서', '정씨'})",0.012568555758683729
274,"frozenset({'서관', '강비'})",0.013711151736745886
275,"frozenset({'공직', '서관'})",0.012340036563071298
276,"frozenset({'비서', '서관'})",0.012340036563071298
277,"frozenset({'공직', '강비'})",0.012797074954296161
278,"frozenset({'서해안', '기온'})",0.019881170018281536
279,"frozenset({'서해안', '충남'})",0.011197440585009141
280,"frozenset({'서해안', '추위'})",0.014853747714808043
281,"frozenset({'추위', '기온'})",0.02056672760511883
282,"frozenset({'팔달산', '수원'})",0.011654478976234004
283,"frozenset({'진술', '부사'})",0.011197440585009141
284,"frozenset({'승무원', '부사'})",0.016910420475319928
285,"frozenset({'항공', '부사'})",0.011425959780621572
286,"frozenset({'대한항공', '부사'})",0.032221206581352836
287,"frozenset({'사무장', '부사'})",0.01896709323583181
288,"frozenset({'조현아', '부사'})",0.025822669104204752
289,"frozenset({'땅콩', '부사'})",0.015996343692870202
290,"frozenset({'회항', '부사'})",0.010511882998171846
291,"frozenset({'시신', '발견'})",0.014625228519195612
292,"frozenset({'경향', '경향신문'})",0.013254113345521023
293,"frozenset({'대한항공', '진술'})",0.010740402193784278
294,"frozenset({'대한항공', '승무원'})",0.015310786106032906
295,"frozenset({'승무원', '사무장'})",0.012340036563071298
296,"frozenset({'조현아', '승무원'})",0.011425959780621572
297,"frozenset({'대한항공', '항공'})",0.012568555758683729
298,"frozenset({'대한항공', '사무장'})",0.01851005484460695
299,"frozenset({'대한항공', '조현아'})",0.02490859232175503
300,"frozenset({'대한항공', '국토부'})",0.011197440585009141
301,"frozenset({'대한항공', '땅콩'})",0.016681901279707496
302,"frozenset({'대한항공', '회항'})",0.012568555758683729
303,"frozenset({'조현아', '사무장'})",0.013939670932358319
304,"frozenset({'조현아', '땅콩'})",0.013711151736745886
305,"frozenset({'회항', '땅콩'})",0.010511882998171846
